,CUI,STR,SAB,STY
4448,C0729594,AXILLARY LYMPH NODE,CCPSS,"Body Part, Organ, or Organ Component"
4449,C0729594,axillary lymph node,CHV,"Body Part, Organ, or Organ Component"
4450,C0729594,Axillary lymph node,FMA,"Body Part, Organ, or Organ Component"
4451,C0729594,Axillary lymph node,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4452,C0729594,Axillary Lymph Node,NCI,"Body Part, Organ, or Organ Component"
4453,C1185605,Head and neck lymph node,FMA,"Body Part, Organ, or Organ Component"
4454,C1185605,Head and Neck Lymph Node,NCI,"Body Part, Organ, or Organ Component"
4474,C0015392,Eye,COSTAR,"Body Part, Organ, or Organ Component"
4475,C0015392,Eye,LCH,"Body Part, Organ, or Organ Component"
4476,C0015392,Eye,MSH,"Body Part, Organ, or Organ Component"
4477,C0015392,Eye,MTH,"Body Part, Organ, or Organ Component"
4479,C0015392,Eye,RCD,"Body Part, Organ, or Organ Component"
4480,C0015392,Eye,SNM,"Body Part, Organ, or Organ Component"
4481,C0700042,Eye,UWDA,Body Location or Region
4482,C0015392,eye,AOD,"Body Part, Organ, or Organ Component"
4483,C0015392,eye,CSP,"Body Part, Organ, or Organ Component"
4484,C0015392,EYE,CCPSS,"Body Part, Organ, or Organ Component"
4485,C0015392,EYE,ICPC,"Body Part, Organ, or Organ Component"
4486,C0700042,Eye,FMA,Body Location or Region
4487,C0015392,Eye,LNC,"Body Part, Organ, or Organ Component"
4488,C0015392,EYE,LNC,"Body Part, Organ, or Organ Component"
4489,C0015392,eye,CHV,"Body Part, Organ, or Organ Component"
4495,C0015392,Eye,LCH_NW,"Body Part, Organ, or Organ Component"
4497,C0015392,Eye,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4498,C4266572,Eye,LNC,"Body Part, Organ, or Organ Component"
4501,C0015392,Eye,NCI,"Body Part, Organ, or Organ Component"
4502,C1550636,Eye,HL7V3.0,Body Substance
4503,C0015392,Eye,HL7V2.5,"Body Part, Organ, or Organ Component"
4504,C1546630,Eye,HL7V2.5,Intellectual Product
4505,C0581620,Thoracic Spinal Cord,SNM,"Body Part, Organ, or Organ Component"
4506,C0581620,Thoracic spinal cord,RCD,"Body Part, Organ, or Organ Component"
4507,C0581620,Thoracic spinal cord,SNM,"Body Part, Organ, or Organ Component"
4508,C0581620,THORACIC SPINAL CORD,SNMI,"Body Part, Organ, or Organ Component"
4509,C0457847,Thoracic spinal cord,FMA,Body Location or Region
4510,C0581620,Thoracic spinal cord,ICF,"Body Part, Organ, or Organ Component"
4511,C0581620,Thoracic spinal cord,ICF-CY,"Body Part, Organ, or Organ Component"
4512,C0581620,thoracic spinal cord,CHV,"Body Part, Organ, or Organ Component"
4513,C0581620,Thoracic spinal cord,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4514,C0581620,Thoracic Spinal Cord,NCI,"Body Part, Organ, or Organ Component"
4515,C1321301,Peripheral blood mononuclear cell,FMA,Cell
4516,C1321301,Peripheral Blood Mononuclear Cell,MSH,Cell
4517,C1321301,Peripheral blood mononuclear cell,SNOMEDCT_US,Cell
4518,C1321301,Peripheral Blood Mononuclear Cell,NCI,Cell
4519,C0003842,Artery,MSH,"Body Part, Organ, or Organ Component"
4520,C0003842,Artery,RCD,"Body Part, Organ, or Organ Component"
4521,C0003842,Artery,SNM,"Body Part, Organ, or Organ Component"
4522,C0003842,artery,AOD,"Body Part, Organ, or Organ Component"
4523,C0003842,artery,CSP,"Body Part, Organ, or Organ Component"
4524,C0003842,Artery,FMA,"Body Part, Organ, or Organ Component"
4525,C0003842,Artery,LNC,"Body Part, Organ, or Organ Component"
4526,C0003842,artery,CHV,"Body Part, Organ, or Organ Component"
4528,C0226004,artery,CHV,Body System
4529,C0003842,Artery,UWDA,"Body Part, Organ, or Organ Component"
4532,C0003842,Artery,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4535,C0003842,Artery,NCI,"Body Part, Organ, or Organ Component"
4536,C0003842,Artery,HL7V2.5,"Body Part, Organ, or Organ Component"
4537,C0007874,Cervix,RCD,"Body Part, Organ, or Organ Component"
4538,C0007874,Cervix,SNM,"Body Part, Organ, or Organ Component"
4540,C0007874,Cervix,UWDA,"Body Part, Organ, or Organ Component"
4541,C0007874,cervix,CSP,"Body Part, Organ, or Organ Component"
4542,C0007874,Cervix,ICF,"Body Part, Organ, or Organ Component"
4543,C0007874,Cervix,ICF-CY,"Body Part, Organ, or Organ Component"
4544,C0007874,Cervix,LNC,"Body Part, Organ, or Organ Component"
4545,C0007874,cervix,CHV,"Body Part, Organ, or Organ Component"
4547,C0007874,Cervix,MSH,"Body Part, Organ, or Organ Component"
4548,C0446455,Cervix,FMA,Body Location or Region
4549,C0007874,Cervix,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4552,C0007874,Cervix,PSY,"Body Part, Organ, or Organ Component"
4553,C0007874,Cervix,NCI,"Body Part, Organ, or Organ Component"
4554,C1550623,Cervix,HL7V3.0,Body Substance
4555,C0007874,Cervix,HL7V2.5,"Body Part, Organ, or Organ Component"
4556,C1546592,Cervix,HL7V2.5,Intellectual Product
4580,C0040134,Thyroid,MMSL,"Amino Acid, Peptide, or Protein"
4581,C0040134,Thyroid,MMSL,Pharmacologic Substance
4582,C0040134,Thyroid,MMSL,Hormone
4583,C0040132,thyroid,AOD,"Body Part, Organ, or Organ Component"
4584,C0040134,thyroid,MMSL,"Amino Acid, Peptide, or Protein"
4585,C0040134,thyroid,MMSL,Pharmacologic Substance
4586,C0040134,thyroid,MMSL,Hormone
4587,C2228489,thyroid,MEDCIN,Health Care Activity
4588,C0040132,THYROID,CCPSS,"Body Part, Organ, or Organ Component"
4589,C0040132,Thyroid,LNC,"Body Part, Organ, or Organ Component"
4591,C0040134,THYROID,MTHSPL,"Amino Acid, Peptide, or Protein"
4592,C0040134,THYROID,MTHSPL,Pharmacologic Substance
4593,C0040134,THYROID,MTHSPL,Hormone
4594,C0040132,thyroid,CHV,"Body Part, Organ, or Organ Component"
4595,C3540038,THYROID,ATC,"Indicator, Reagent, or Diagnostic Aid"
4596,C5781115,THYROID,MTH,Organic Chemical
4597,C5781115,THYROID,MTH,Pharmacologic Substance
4599,C0040134,thyroid,NDDF,"Amino Acid, Peptide, or Protein"
4600,C0040134,thyroid,NDDF,Pharmacologic Substance
4601,C0040134,thyroid,NDDF,Hormone
4602,C0040132,Thyroid,MSH,"Body Part, Organ, or Organ Component"
4603,C0040132,Thyroid,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4604,C0040134,Thyroid,USP,"Amino Acid, Peptide, or Protein"
4605,C0040134,Thyroid,USP,Pharmacologic Substance
4606,C0040134,Thyroid,USP,Hormone
4609,C5781115,THYROID,MTHSPL,Organic Chemical
4610,C5781115,THYROID,MTHSPL,Pharmacologic Substance
4611,C0040132,Thyroid,NCI,"Body Part, Organ, or Organ Component"
4612,C0040132,Thyroid,HL7V2.5,"Body Part, Organ, or Organ Component"
4613,C0040134,THYROID,VANDF,"Amino Acid, Peptide, or Protein"
4614,C0040134,THYROID,VANDF,Pharmacologic Substance
4615,C0040134,THYROID,VANDF,Hormone
4616,C0041951,Ureter,MSH,"Body Part, Organ, or Organ Component"
4617,C0041951,Ureter,MTH,"Body Part, Organ, or Organ Component"
4618,C0041951,Ureter,RCD,"Body Part, Organ, or Organ Component"
4619,C0041951,Ureter,SNM,"Body Part, Organ, or Organ Component"
4621,C0041951,Ureter,UWDA,"Body Part, Organ, or Organ Component"
4622,C0041951,ureter,AOD,"Body Part, Organ, or Organ Component"
4623,C0041951,ureter,CSP,"Body Part, Organ, or Organ Component"
4624,C0041951,Ureter,FMA,"Body Part, Organ, or Organ Component"
4625,C0041951,ureter,CHV,"Body Part, Organ, or Organ Component"
4626,C0041951,Ureter,LNC,"Body Part, Organ, or Organ Component"
4628,C0041951,Ureter,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4629,C4483893,Ureter,LNC,Body Location or Region
4630,C0041951,Ureter,NCI,"Body Part, Organ, or Organ Component"
4631,C0041951,Ureter,HL7V2.5,"Body Part, Organ, or Organ Component"
4632,C0032225,Pleura,CST,Tissue
4633,C0032225,Pleura,LCH,Tissue
4634,C0032225,Pleura,MSH,Tissue
4635,C0032225,Pleura,MTH,Tissue
4636,C0032225,Pleura,RCD,Tissue
4637,C0032225,Pleura,SNM,Tissue
4639,C0032225,Pleura,UWDA,Tissue
4640,C0032225,PLEURA,SNMI,Tissue
4641,C0032225,pleura,AOD,Tissue
4642,C0032225,Pleura,FMA,Tissue
4643,C0032225,pleura,CHV,Tissue
4644,C0032225,Pleura,LNC,Tissue
4646,C0032225,Pleura,LCH_NW,Tissue
4649,C0032225,Pleura,SNOMEDCT_US,Tissue
4650,C0032225,PLEURA,NCI,Tissue
4652,C0032225,Pleura,NCI,Tissue
4653,C0032225,Pleura,HL7V2.5,Tissue
4654,C0015392,Eyes,MSH,"Body Part, Organ, or Organ Component"
4655,C0015392,Eyes,OMIM,"Body Part, Organ, or Organ Component"
4656,C0015392,Eyes,LNC,"Body Part, Organ, or Organ Component"
4657,C0015392,eyes,CHV,"Body Part, Organ, or Organ Component"
4660,C0205950,Calvaria,LCH,"Body Part, Organ, or Organ Component"
4661,C0205950,Calvaria,MTH,"Body Part, Organ, or Organ Component"
4662,C0205950,Calvaria,UWDA,"Body Part, Organ, or Organ Component"
4663,C0205950,calvaria,CHV,"Body Part, Organ, or Organ Component"
4664,C0205950,Calvaria,FMA,"Body Part, Organ, or Organ Component"
4665,C0205950,Calvaria,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4666,C0205950,Calvaria,MSH,"Body Part, Organ, or Organ Component"
4667,C1415241,H9,HGNC,Gene or Genome
4668,C1415241,H9,OMIM,Gene or Genome
4669,C1705951,H9,NCI,Gene or Genome
4670,C0084342,h9,NCI,"Amino Acid, Peptide, or Protein"
4671,C0084342,h9,NCI,Enzyme
4672,C4554591,H9,LNC,Virus
4673,C0084342,H9,NCI,"Amino Acid, Peptide, or Protein"
4674,C0084342,H9,NCI,Enzyme
4675,C1517355,H9,NCI,Cell
4676,C1520104,H9,NCI,Cell
4721,C1837610,IPS,OMIM,Disease or Syndrome
4722,C1968833,IPS,HGNC,Gene or Genome
4723,C1019118,Ips,NCBI,Eukaryote
4724,C3811063,IPS,NCI,Gene or Genome
4725,C1968833,IPS,OMIM,Gene or Genome
4726,C1837610,IPS,ORPHANET,Disease or Syndrome
4727,C0035561,Rib,MSH,"Body Part, Organ, or Organ Component"
4728,C0035561,Rib,RCD,"Body Part, Organ, or Organ Component"
4729,C0035561,Rib,SNM,"Body Part, Organ, or Organ Component"
4730,C0035561,Rib,UWDA,"Body Part, Organ, or Organ Component"
4731,C0035561,rib,AOD,"Body Part, Organ, or Organ Component"
4732,C0035561,rib,CSP,"Body Part, Organ, or Organ Component"
4733,C0035561,Rib,FMA,"Body Part, Organ, or Organ Component"
4734,C0035561,rib,CHV,"Body Part, Organ, or Organ Component"
4735,C0035561,Rib,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4736,C0035561,Rib,NCI,"Body Part, Organ, or Organ Component"
4737,C0035561,Rib,HL7V2.5,"Body Part, Organ, or Organ Component"
4738,C0005773,Blood Cells,MSH,Cell
4739,C0005773,Blood cells,LCH,Cell
4740,C0005773,blood cells,AOD,Cell
4741,C0005773,blood cells,CHV,Cell
4742,C0005773,Blood Cells,MTH,Cell
4743,C0005773,Blood Cells,MEDLINEPLUS,Cell
4744,C0005773,Blood cells,LCH_NW,Cell
4746,C0005773,Blood Cells,PSY,Cell
4747,C0282505,limb bud,CHV,Embryonic Structure
4748,C0282505,Limb Bud,MSH,Embryonic Structure
4749,C0282505,Limb bud,FMA,Embryonic Structure
4750,C0282505,Limb Bud,NCI,Embryonic Structure
4751,C0222647,Long bone,SNM,"Body Part, Organ, or Organ Component"
4752,C0222647,Long bone,SNMI,"Body Part, Organ, or Organ Component"
4753,C0222647,Long bone,UWDA,"Body Part, Organ, or Organ Component"
4754,C0222647,long bone,AOD,"Body Part, Organ, or Organ Component"
4755,C0222647,Long bone,FMA,"Body Part, Organ, or Organ Component"
4756,C0222647,long bone,CHV,"Body Part, Organ, or Organ Component"
4757,C0222647,Long bone,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4758,C0222647,Long Bone,NCI,"Body Part, Organ, or Organ Component"
4759,C0039099,Synovial tissue,SNM,"Body Part, Organ, or Organ Component"
4760,C1267208,synovial tissue,CHV,Tissue
4761,C0039099,synovial tissue,CHV,"Body Part, Organ, or Organ Component"
4762,C0494165,liver metastases,CHV,Neoplastic Process
4763,C0494165,Liver metastases,MDR,Neoplastic Process
4764,C0494165,liver metastases,PDQ,Neoplastic Process
4765,C0494165,Liver Metastases,NCI,Neoplastic Process
4766,C1337011,Pancreatic Neuroendocrine Tumor,NCI,Neoplastic Process
4767,C4305467,Pancreatic neuroendocrine tumor,MDR,Neoplastic Process
4769,C4305467,pancreatic neuroendocrine tumor,PDQ,Neoplastic Process
4771,C4305467,Pancreatic neuroendocrine tumor,ORPHANET,Neoplastic Process
4772,C0476089,Endometrial Carcinomas,MSH,Neoplastic Process
4773,C0553580,Ewing sarcoma,OMIM,Neoplastic Process
4774,C0553580,Ewing Sarcoma,NCI,Neoplastic Process
4775,C0553580,EWING SARCOMA,OMIM,Neoplastic Process
4776,C0553580,Ewing sarcoma,SNOMEDCT_US,Neoplastic Process
4777,C0553580,ewing sarcoma,CHV,Neoplastic Process
4778,C0553580,Ewing Sarcoma,MSH,Neoplastic Process
4779,C0553580,Ewing sarcoma,HPO,Neoplastic Process
4780,C0553580,Ewing sarcoma,PDQ,Neoplastic Process
4781,C0023516,blood leukocytes,CHV,Cell
4782,C0281361,Pancreatic adenocarcinoma,OMIM,Neoplastic Process
4783,C0281361,pancreatic adenocarcinoma,CHV,Neoplastic Process
4784,C0281361,Pancreatic adenocarcinoma,SNOMEDCT_VET,Neoplastic Process
4785,C0281361,Pancreatic adenocarcinoma,SNOMEDCT_US,Neoplastic Process
4786,C0281361,Pancreatic adenocarcinoma,HPO,Neoplastic Process
4787,C0281361,Pancreatic adenocarcinoma,MDR,Neoplastic Process
4788,C0281361,pancreatic adenocarcinoma,PDQ,Neoplastic Process
4789,C0281361,Pancreatic Adenocarcinoma,NCI,Neoplastic Process
4790,C0027651,Tumour,RCD,Neoplastic Process
4791,C0027651,tumour,CHV,Neoplastic Process
4792,C0027651,Tumour,HPO,Neoplastic Process
4793,C0027651,Tumour,SNOMEDCT_US,Neoplastic Process
4794,C0027651,Tumour,MDR,Neoplastic Process
4795,C0040426,Teeth,LCH,"Body Part, Organ, or Organ Component"
4796,C0040426,Teeth,MTH,"Body Part, Organ, or Organ Component"
4797,C0040426,Teeth,RCD,"Body Part, Organ, or Organ Component"
4798,C0040426,Teeth,OMIM,"Body Part, Organ, or Organ Component"
4799,C2239132,teeth,MEDCIN,Health Care Activity
4800,C0040426,teeth,AOD,"Body Part, Organ, or Organ Component"
4801,C0040426,Teeth,ICF,"Body Part, Organ, or Organ Component"
4802,C0040426,Teeth,ICF-CY,"Body Part, Organ, or Organ Component"
4803,C0040426,Teeth,LNC,"Body Part, Organ, or Organ Component"
4804,C0040426,teeth,CHV,"Body Part, Organ, or Organ Component"
4805,C0040426,Teeth,MEDLINEPLUS,"Body Part, Organ, or Organ Component"
4807,C0040426,Teeth,LCH_NW,"Body Part, Organ, or Organ Component"
4809,C0040426,Teeth,UWDA,"Body Part, Organ, or Organ Component"
4810,C0040426,Teeth,MSH,"Body Part, Organ, or Organ Component"
4811,C0040426,Teeth,FMA,"Body Part, Organ, or Organ Component"
4812,C0040426,Teeth,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4813,C4071855,Teeth,LNC,"Body Part, Organ, or Organ Component"
4815,C0040426,Teeth,NCI,"Body Part, Organ, or Organ Component"
4816,C0024432,Monocyte-Derived Macrophages,MSH,Cell
4829,C0919267,Ovarian tumor,RCDAE,Neoplastic Process
4830,C0919267,ovarian tumor,CHV,Neoplastic Process
4831,C0919267,Ovarian tumor,HPO,Neoplastic Process
4832,C0919267,Ovarian tumor,SNOMEDCT_US,Neoplastic Process
4833,C0919267,Ovarian Tumor,NCI,Neoplastic Process
4834,C0427861,human cell,CHV,Laboratory or Test Result
4847,C1621958,GBM,OMIM,Neoplastic Process
4848,C1621958,GBM,ORPHANET,Neoplastic Process
4849,C0599297,GBM,NCI,"Body Part, Organ, or Organ Component"
4850,C0555198,High Grade Glioma,NCI,Neoplastic Process
4851,C4722099,High grade glioma,SNOMEDCT_US,Neoplastic Process
4852,C4722099,High grade glioma,MTH,Neoplastic Process
4853,C0030297,PANCREAS TUMOR,CCPSS,Neoplastic Process
4854,C0030297,pancreas tumor,CHV,Neoplastic Process
4855,C0030297,Pancreas Tumor,NCI,Neoplastic Process
4856,C2931822,NASOPHARYNGEAL CARCINOMA,OMIM,Neoplastic Process
4857,C2931822,Nasopharyngeal carcinoma,MTH,Neoplastic Process
4858,C2931822,nasopharyngeal carcinoma,CHV,Neoplastic Process
4859,C2931822,Nasopharyngeal carcinoma,SNOMEDCT_US,Neoplastic Process
4860,C2931822,Nasopharyngeal carcinoma,MDR,Neoplastic Process
4861,C2931822,Nasopharyngeal Carcinoma,MSH,Neoplastic Process
4862,C2931822,Nasopharyngeal carcinoma,ORPHANET,Neoplastic Process
4863,C2931822,Nasopharyngeal Carcinoma,NCI,Neoplastic Process
4864,C0041445,Tympanic Membrane,MSH,"Body Part, Organ, or Organ Component"
4865,C0041445,Tympanic membrane,LCH,"Body Part, Organ, or Organ Component"
4866,C0041445,Tympanic membrane,RCD,"Body Part, Organ, or Organ Component"
4867,C0041445,Tympanic membrane,SNM,"Body Part, Organ, or Organ Component"
4868,C0041445,Tympanic membrane,UWDA,"Body Part, Organ, or Organ Component"
4869,C0041445,Tympanic membrane,FMA,"Body Part, Organ, or Organ Component"
4870,C0041445,Tympanic membrane,ICF,"Body Part, Organ, or Organ Component"
4871,C0041445,Tympanic membrane,ICF-CY,"Body Part, Organ, or Organ Component"
4872,C0041445,Tympanic membrane,LNC,"Body Part, Organ, or Organ Component"
4873,C0041445,tympanic membrane,CHV,"Body Part, Organ, or Organ Component"
4875,C0041445,Tympanic membrane,LCH_NW,"Body Part, Organ, or Organ Component"
4877,C0041445,Tympanic membrane,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
4879,C0041445,Tympanic Membrane,PSY,"Body Part, Organ, or Organ Component"
4880,C0041445,Tympanic Membrane,NCI,"Body Part, Organ, or Organ Component"
4881,C0041445,tympanic membrane,CSP,"Body Part, Organ, or Organ Component"
4882,C0002630,Amnion,LCH,Embryonic Structure
4883,C0002630,Amnion,MSH,Embryonic Structure
4884,C1305379,Amnion,RCD,Embryonic Structure
4885,C0002630,Amnion,SNM,Embryonic Structure
4886,C0002630,Amnion,SNMI,Embryonic Structure
4887,C0002630,amnion,CSP,Embryonic Structure
4888,C0002630,Amnion,FMA,Embryonic Structure
4889,C0002630,amnion,CHV,Embryonic Structure
4890,C0002630,Amnion,LCH_NW,Embryonic Structure
4891,C0002630,Amnion,SNOMEDCT_US,Embryonic Structure
4892,C0002630,Amnion,NCI,Embryonic Structure
4916,C0206728,Plexiform neurofibroma,ICD10AM,Neoplastic Process
4917,C0206728,Plexiform neurofibroma,RCD,Neoplastic Process
4918,C0206728,Plexiform neurofibroma,SNM,Neoplastic Process
4919,C0206728,Plexiform neurofibroma,SNMI,Neoplastic Process
4920,C0206728,Plexiform Neurofibroma,MSH,Neoplastic Process
4921,C0206728,plexiform neurofibroma,PDQ,Neoplastic Process
4922,C0206728,Plexiform neurofibroma,OMIM,Neoplastic Process
4923,C0206728,plexiform neurofibroma,CHV,Neoplastic Process
4924,C0206728,Plexiform neurofibroma,HPO,Neoplastic Process
4925,C0206728,Plexiform neurofibroma,MDR,Neoplastic Process
4926,C0206728,Plexiform neurofibroma,SNOMEDCT_US,Neoplastic Process
4928,C0206728,Plexiform Neurofibroma,NCI,Neoplastic Process
4929,C0206728,Plexiform Neurofibroma,MTH,Neoplastic Process
4930,C0751690,mpnst,CHV,Neoplastic Process
4931,C0751690,MPNST,MSH,Neoplastic Process
4932,C0751690,MPNST,ORPHANET,Neoplastic Process
4933,C1272575,heart tissue,CHV,Tissue
4934,C1272575,Heart tissue,SNOMEDCT_US,Tissue
4935,C1519477,Splenocytes,NCI,Cell
4936,C0022417,Joint,MSH,Body Space or Junction
4937,C1269611,Joint,RCD,Body Space or Junction
4938,C0022417,Joint,SNM,Body Space or Junction
4939,C0022417,Joint,UWDA,Body Space or Junction
4940,C0022417,joint,AOD,Body Space or Junction
4941,C0022417,joint,CSP,Body Space or Junction
4942,C1706309,Joint,NCI,Manufactured Object
4943,C0022417,Joint,FMA,Body Space or Junction
4944,C0022417,Joint,LNC,Body Space or Junction
4945,C0022417,joint,CHV,Body Space or Junction
4946,C0392905,joint,CHV,Body System
4949,C0022417,Joint,SNOMEDCT_US,Body Space or Junction
4952,C0022417,Joint,NCI,Body Space or Junction
4953,C0039099,Synovium,SNM,"Body Part, Organ, or Organ Component"
4954,C0039099,synovium,CSP,"Body Part, Organ, or Organ Component"
4955,C0039099,synovium,CHV,"Body Part, Organ, or Organ Component"
4956,C0039099,Synovium,MSH,"Body Part, Organ, or Organ Component"
4957,C0039099,Synovium,FMA,"Body Part, Organ, or Organ Component"
4958,C0039099,Synovium,NCI,"Body Part, Organ, or Organ Component"
4959,C0039099,Synovium,HL7V2.5,"Body Part, Organ, or Organ Component"
4967,C0031033,Periapical Tissue,MSH,Tissue
4968,C0031033,Periapical tissue,SNM,Tissue
4969,C0031033,Periapical tissue,SNMI,Tissue
4970,C0031033,Periapical tissue,SNOMEDCT_US,Tissue
4971,C0338106,COLON ADENOCARCINOMA,DXP,Neoplastic Process
4972,C0338106,colon adenocarcinoma,CHV,Neoplastic Process
4973,C0338106,Colon Adenocarcinoma,PDQ,Neoplastic Process
4974,C0338106,Colon Adenocarcinoma,MSH,Neoplastic Process
4975,C0338106,Colon Adenocarcinoma,NCI,Neoplastic Process
4976,C0302592,CERVICAL CARCINOMA,COSTAR,Neoplastic Process
4977,C0302592,Cervical carcinoma,OMIM,Neoplastic Process
4978,C0302592,cervical carcinoma,MEDCIN,Neoplastic Process
4979,C0302592,cervical carcinoma,CHV,Neoplastic Process
4980,C0302592,Cervical Carcinoma,NCI,Neoplastic Process
4981,C0728940,Resection,RCD,Therapeutic or Preventive Procedure
4982,C0728940,Resection,SNM,Therapeutic or Preventive Procedure
4983,C0015252,resection,CHV,Therapeutic or Preventive Procedure
4985,C0728940,Resection,LNC,Therapeutic or Preventive Procedure
4986,C0728940,Resection,SNOMEDCT_US,Therapeutic or Preventive Procedure
4987,C0015252,Resection,NCI,Therapeutic or Preventive Procedure
